paperId:ID(Paper),title
0103008,"Quotient Stacks and String Orbifolds"
9711072,"Fermion Emission from Five-Dimensional Black Holes"
9803255,"Hypothetic time -- temperature duality as a hint for modifications in quantum dynamics?"
9607094,"The Mathematical Footing of Non-associative Geometry"
0201211,"Elliptic Ruijsenaars-Schneider and Calogero-Moser Models Represented by Sklyanin Algebra and sl(n) Gaudin Algebra"
9906070,"CFTs From Calabi-Yau Four-folds"
9903189,"The Physics of Instantons in the pseudoscalar and vector meson mixing"
0212048,"Comments on the global constraints in light-cone string and membrane theories"
9906052,"String field theory Hamiltonians from Yang-Mills theories"
0008208,"Renormalization group flow with unstable particles"
0301194,"Renormalized scalar propagator around a dispiration"
9906128,"Behavior of logarithmic branch cuts in the self-energy of gluons at finite temperature"
9307050,"Axionic Defect Anomalies and their Cancellation"
0008055,"Reissner-Nordstrom Black Hole in Gravity Localized Models"
0209090,"Open String Creation by S-Branes"
9802002,"Topology of 3-dimensional Seiberg-Witten theory"
9610014,"Bosonization and Current Algebra of Spinning Strings"
9808156,"Order Parameters, Free Fermions, and Conservation Laws for Calogero-Moser Systems"
0209064,"Non-Abelian Born-Infeld Action and Type I - Heterotic Duality (II): Nonrenormalization Theorems"
9905157,"Ramond-Ramond couplings of non-BPS D-branes"
0202072,"Statistical interpretation of Bekenstein entropy for systems with a stretched horizon"
9604151,"Tunneling in a Time Dependent Setting"
9703101,"General Static N=2 Black Holes"
9709211,"M Theory Fivebrane and SQCD"
9812071,"Anomalous couplings for D-branes and O-planes"
9707155,"Factorization of Multiparticle Scattering in the Heisenberg Spin Chain"
9302066,"On the q-Deformed Hamiltonian Mechanics"
9805025,"A dilogarithmic 3-dimensional Ising tetrahedron"
0108100,"D-Brane Instantons and K-Theory Charges"
9707225,"Wrapped M-branes and Three-dimensional Topologies"
0009220,"On the notion of potential in quantum gravity"
9604037,"Collective Coordinate Quantization of Dirichlet Branes"
0208210,"Magnetic monopoles with generalized quantization condition"
0110219,"On Orientifolds of WZW Models and their Relation to Geometry"
0006105,"Quotient Construction of t Hoofts Quantum Equivalence Classes"
9306088,"The Space of Solutions of Toda Field Theory"
9303062,"The Energy-Momentum Tensor in Fulling-Rindler Vacuum"
9604081,"Heaviside transform of the effective potential in the Gross-Neveu model"
9712078,"BPS Saturation from Null Reduction"
0107194,"Kinematic sum rules for trace anomalies"
9302051,"One-loop effective potential on hyperbolic manifolds"
0011234,"Supersymmetry of the extreme rotating toroidal black hole"
9612116,"Influence of a magnetic fluxon on the vacuum energy of quantum fields confined by a bag"
9510172,"Differential Geometry and Integrability of the Hamiltonian System of a Closed Vortex Filament"
0109211,"SUSY breaking in $S^1/Z_2$ orbifold models"
9905106,"A hierarchy of sum-rules in out of equilibrium QFT"
9706143,"Trace anomaly induced effective action for 2D and 4D dilaton coupled scalars"
9610059,"Decay amplitudes in two-dimensional QCD"
0105209,"Kaluza-Klein Branes"
9512044,"String Theory, Scale Relativity and the Generalized Uncertainty Principle"
9612164,"Type IIB instanton as a wave in twelve dimensions"
9608130,"Hamiltonian BFV-BRST theory of closed quantum cosmological models"
9602060,"N=2 Electric-magnetic duality in a chiral background"
0201131,"Differential Geometrical Formulation of Gauge Theory of Gravity"
9604140,"Exploring the Moduli Space of (0,2) Strings"
9408120,"On Kinks and Bound States in the Gross-Neveu Model"
0008012,"Bosonic Fields in the String-like Defect Model"
9406195,"Quantum Hamiltonian Reduction of the Schwinger Model"
9704004,"Infrared Stability of N=4 Super Yang-Mills Theory"
9911169,"Phase Structure of Non-Commutative Field Theories and Spinning Brane Bound States"
9405024,"Effective Mu-Term in Superstring Theory"
0007173,"From quiver diagrams to particle physics"
9901080,"Open Strings in a B-field Background as Electric Dipoles"
9508071,"Quantum Moduli Spaces of $N=1$ String Theories"
9511149,"Quantum Corrections in Two-Dimensional Non-Supersymmetric Heterotic Strings"
9608051,"Adiabatic Geometrical Phase for Scalar Fields in a Curved Spacetime"
0210192,"A Supersymmetric Quantum Field Theory Formulation of the Donaldson Polynomial Invariants"
9909156,"Confining Properties of Abelian-Projected Theories and Field Strength Correlators"
9906160,"Black diholes"
9411043,"Harmonic Gauss Maps and Self-Dual Equations in String Theory"
0210287,"Ginzburg - Landau equation from SU(2) gauge field theory"
9406138,"Frustrating and Diluting Dynamical Lattice Ising Spins"
9207118,"Heterotic String Models in Curved Spacetime"
9912278,"Semi-naive dimensional renormalization"
0201194,"Velocity-Dependent Forces and an Accelerating Universe"
9704107,"Supersymmetric Reflection Matrices"
9911203,"A Note on T-Duality, Open Strings in B-field Background and Canonical Transformations"
9305161,"A Study of Anyon Statistics by Breit Hamiltonian Formalism"
9412031,"Quantum symmetric spaces"
9403155,"On Non-Abelian Duality"
9306053,"Combinatorial $B_n$-analogues of Schubert polynomials"
9612097,"Optimized Perturbation Theory for Wave Functions of Quantum Systems"
9206003,"From Form Factors to Correlation Functions: The Ising Model"
9208061,"On an algebraic approach to higher dimensional statistical mechanics"
9803100,"Canonical formalism for the Born-Infeld particle"
9406135,"The Field Theory Limit of Integrable Lattice Models"
9903028,"Intersecting Orbifold Planes and Local Anomaly Cancellation in M-Theory"
9405195,"Strongly Topological Interactions of Tensionless Strings"
9610111,"Colliding Singularities in F-theory and Phase Transitions"
9911002,"The Holographic Principle for General Backgrounds"
9206104,"Topological Soliton Multiplets in 4+1 Dimensional YMCS Theory"
9612219,"Higher Topologies in 2+1-Gravity"
0001201,"D-brane effective field theory from string field theory"
0003273,"Superworldvolume dynamics of superbranes from nonlinear realizations"
9304026,"On the Landau-Ginzburg Description of $N=2$ Minimal Models"
9802044,"On the Local Finite Density Relativistic Quantum Field Theories"
9907128,"The longitudinal fivebrane and tachyon condensation in matrix theory"
0011093,"Seiberg-Witten theory and duality in integrable systems"
0212111,"BMN Operators for N=1 Superconformal Yang-Mills Theories and Associated String Backgrounds"
9801016,"Modifying N=2 Supersymmetry via Partial Breaking"
9707212,"Singular Yukawa and gauge couplings in d=4 Heterotic String Vacua"
9705077,"Vacuum properties of a Non-Local Thirring-Like Model"
0006004,"Integrability of the $C_{n}$ and $BC_{n}$ Ruijsenaars-Schneider models"
0006009,"Conformal Fields in Higher Dimensions"
0111253,"Superfield approach to a novel symmetry for non-Abelian gauge theory"
0008232,"A no-go theorem for string warped compactifications"
9612239,"Mirror Symmetry and the Web of Landau-Ginzburg String Vacua"
9911154,"PhreMology--calibrating M-branes"
9506010,"Pseudoclassical model for Weyl particle in 10 dimensions"
9909227,"Symmetries and interactions in matrix string theory"
0202102,"Computation of the Chiral Anomaly in the Bulk Quantization"
0112063,"Strings in Ramond-Ramond backgrounds"
0101101,"BRS Symmetry, the Quantum Master Equation, and the Wilsonian Renormalization Group"
9912172,"Three Dimensional Differential Calculus on the Quantum Group SU_q(2) and Minimal Gauge Theory"
9310071,"Integrability of N = 3 super Yang-Mills equations"
0012149,"Current Algebra Associated with Logarithmic Conformal Field Theories"
9811127,"On the Relation between Wilson Action and CJT Effective Action"
0201166,"Higgs-graviscalar mixing in type I string theory"
0005130,"Reduction of affine two-loop WZNW model, the Toda system coupled to the matter and topological confinement"
9606055,"Three-Point Functions at Finite Temperature"
9609021,"Confinement, Supersymmetry Breaking and Theta Parameter Dependence in the Seiberg-Witten Model"
0207107,"Dynamics with Infinitely Many Time Derivatives and Rolling Tachyons"
9203079,"Weaving a classical geometry with quantum threads"
9404119,"Generalized Schroedinger representation in BRST-quantization"
9505013,"Chern-Simons vortices in an open system"
0205011,"On boundary RG-flows in coset conformal field theories"
9601104,"Evaluation of the Free Energy of Two-Dimensional Yang-Mills Theory"
9511166,"Killing tensors and a new geometric duality"
0110044,"Local Casimir Energy for a Wedge with circular outer boundary"
0005099,"Solitons and black holes in non-Abelian Einstein-Born-Infeld theory"
9605040,"Ground state and low excitations of an integrable chain with alternating spins"
9907151,"Computations in Large N Matrix Mechanics"
0211083,"Invariance of interaction terms in new representation of self-dual electrodynamics"
9812182,"The Operator Manifold Formalism II Physical Applications"
9711196,"A Covariant Action for the Eleven Dimensional Superstring"
9807076,"Vacuum Energy Cancellation in a Non-supersymmetric String"
9411074,"Asymptotic Conformal Yano--Killing Tensors for Schwarzschild Metric"
9204016,"Nonlinear realizations of $W_3$ symmetry"
9603017,"A new look at the RST model"
9606196,"Introduction to D-Branes, with Applications"
9912149,"Calculation of the phi^4 6-loop non-zeta transcendental"
9407049,"Modular Symmetries, Threshold Corrections And Moduli For $Z_2 imes Z_2 $ Orbifolds"
9802019,"Regularisation of classical self interaction in strings"
9309007,"On the integrability of N=2 Landau-Ginzburg models: A graph generalization of the Yang-Baxter equation"
9304009,"Intertwiners and de Lattice Models"
9311041,"Quantum Affine Lie Algebras, Casimir Invariants and Diagonalization of the Braid Generator"
0105015,"Bicomplexes and Conservation Laws in Non-Abelian Toda Models"
9702085,"3-Cocycles and the Operator Product Expansion"
0109045,"Generalized Supersymmetric Quantum Mechanics and Reflectionless Fermion Bags in 1+1 Dimensions"
9702065,"Duality Symmetry in the Schwarz-Sen Model"
9312192,"Free Fields and Quasi-Finite Representation of $W_{1+nfty}$ Algebra"
9506214,"Strings Next To and Inside Black Holes"
0002116,"Harmonic Analysis and Superconformal Gauge Theories in Three Dimensions from AdS/CFT Correspondence"
9404073,"On $W_{nfty/2}$ Strings"
0209100,"Ultraviolet Fixed Points in Gauge and SUSY Field Theories in Extra Dimensions"
9505135,"From Quantum Monodromy to Duality"
9202017,"Rational Curves on Calabi-Yau Threefolds"
9907148,"Triality of Majorana-Weyl Spacetimes With Different Signatures"
9512204,"On the Classification of Reflexive Polyhedra"
0003186,"Magnetic Photon Splitting: the S-Matrix Formulation in the Landau Representation"
9512009,"Neutral Multi-Instanton as a Bridge from Weak to Strong Coupling phase in Two Dimensional QCD"
9903055,"Spin-2 gauge theories and perturbative gauge invariance"
9501038,"Quantum and Classical Aspects of Deformed $c=1$ Strings"
9704105,"Quantum Bubble Nucleation beyond WKB: Resummation of Vacuum Bubble Diagrams"
0004087,"Deconfinement at the Argyres-Douglas point in SU(2) gauge theory with broken N=2 supersymmetry"
9304002,"The Two-Dimensional Stringy Black-Hole: A New Approach and a Pathology"
9406045,"On the Elliptic Genus and Mirror Symmetry"
9803205,"Gravitational Anomaly Cancellation for M-Theory Fivebranes"
0104263,"A note on the decay of noncommutative solitons"
9807179,"Supersymmetries and BPS Configurations on Anti-de Sitter Space"
9906118,"A Simple Particle Action from a Twistor Parametrization of AdS_5"
9609126,"Black p-branes and their Vertical Dimensional Reduction"
9910164,"A nonsupersymmetric matrix orbifold"
9311150,"Representations and Q-Boson Realization of the Algebra of Functions on the Quantum Group GLq(N)"
0005173,"Loop dynamics and AdS/CFT correspondence"
0009170,"Quantum Cauchy problem in cosmology"
0210292,"Lectures on string/brane cosmology"
9504130,"Bosonisation in Three-Dimensional Quantum Field Theory"
0204035,"Lectures on supergravity"
9910137,"Effective Action for an SU(2) Gauge Model with a Vortex"
9502086,"Instability of the R^3imes S^1 vacuum in low-energy effective string theory"
9811061,"Critical behavior of classical spin models and local cohomology"
0108201,"Flux stabilization in compact groups"
9501005,"Steps towards Lattice Virasoro Algebras: su(1,1)"
9409095,"Duality Symmetries and Supersymmetry Breaking in String Compactifications"
9412189,"Black Hole Evaporation A Survey"
9403187,"Mirror Symmetry for Two Parameter Models -- II"
9812018,"Conceptual issues in combining general relativity and quantum theory"
9508051,"Particle Creation Amplification in Curved Space due to Thermal Effects"
9804159,"Entropy and Conformal Field Theories of AdS_3 Models"
9412026,"Planckian Scattering of Non-abelian Gauge Particles"
9707131,"Geometric Origin of Montonen-Olive Duality"
0109192,"Stability and fluctuation modes of giant gravitons with NSNS B field"
0212119,"Asymmetric Cosets"
9803046,"Geometric Aspects of Confining Strings"
0212023,"Logarithmic Correction to Newton Potential in Randall-Sundrum Scenario"
9312156,"Representations of the Virasoro algebra from lattice models"
9809100,"World-Volume Interactions on D-Branes"
9401168,"The Number Operator for Generalized Quons"
9903081,"String creation in D6-brane background"
9809098,"Chemical potential and multiplicative anomaly"
9306054,"Anomaly candidates and invariants of D=4, N=1 supergravity theories"
9608075,"Symplectic Embeddings, the Prepotentials and Automorphic Functions of $SU(1, n)ver U(1)times SU(n)$"
9705173,"Aspects of N=1 String Dynamics"
9407153,"Obstructions to Gauging WZ Terms: a Symplectic Curiosity"
9405058,"Notes on highest weight modules of the elliptic algebra ${al A}_{q,p}eft(idehat{sl}_2ight)$"
9303058,"Quantum gauging from classical gauging of nonlinear algebras"
9309138,"End Point of Hawking Evaporation -- Case of Integrable Model"
9305007,"Scaling of Aharonov-Bohm couplings and the dynamical vacuum in gauge theories"
9612079,"Theta Vacua and Boundary Conditions of the Schwinger Dyson Equations"
0011210,"Hopf instantons, Chern-Simons vortices, and Heisenberg ferromagnets"
9602082,"The Strong-Coupling Spectrum of the Seiberg-Witten Theory"
0002256,"Symmetry Breaking, Central Charges and the AdS_2/CFT_1 Correspondence"
9407082,"BRST invariant branching functions of G/H coset models"
9702016,"Massive current algebra in the many-flavor chiral Gross-Neveu model"
9909137,"The complete N=3 Kaluza Klein spectrum of 11D supergravity on AdS_4 x N^{010}"
9407123,"Two Dimensional Quantum Chromodynamics as the Limit of Higher Dimensional Theories"
9902066,"On the supersymmetries of anti de Sitter vacua"
9207111,"Comment on the Generation Number in Orbifold Compactifications"
9706218,"The Quantum Geometry of N=(2,2) Non-Linear Sigma-Models"
0004051,"Vacuum energy of a massive scalar field in the presence of a semi-transparent cylinder"
9405163,"Thermodynamics of Relativistic Fermions with Chern-Simons Coupling"
0111177,"From p-branes to fluxbranes and back"
9908015,"Isospin from Spin by Compositenes"
0206129,"Duality for symmetric second rank tensors(I): the massive case"
0005048,"S-Duality and Noncommutative Gauge Theory"
9907130,"Symmetry Algebras of Quantum Matrix Models in the Large-N Limit"
0101169,"Scalar field spacetimes and the AdS/CFT conjecture"
9710227,"The Schwinger and Thirring models at finite chemical potential and temperature"
0102199,"Coarse-Grained Effective Action and Renormalization Group Theory in Semiclassical Gravity and Cosmology"
0010179,"D-branes in non-tachyonic 0B orientifolds"
9912049,"Isometric Embedding of BPS Branes in Flat Spaces with Two Times"
9604126,"Soliton Solutions and Nontrivial Scattering in an Integrable Chiral Model in (2+1) Dimensions"
9307135,"The Wigner-Weyl formalism and the semi-classical relativistic approximation"
9908176,"Conformal Models of Thirring Type and the Affine Virasoro Construction"
9706152,"On possible generalization of the superstring action to eleven dimensions"
0212217,"Relativistic String in a Pulse"
9701109,"Solitonic Integrable Perturbations of Parafermionic Theories"
0107050,"From the braided to the usual Yang-Baxter relation"
9510217,"Noncommutative Lattices as Finite Approximations and Their Noncommutative Geometries"
9405125,"Wigner quantum oscillators Osp(3/2) oscillators"
9303118,"Fused Potts Models"
9810024,"$SL(2,Z)$ Self-duality of Super D3-brane Action on $AdS_5 imes S^5$"
9501056,"Two-loop Renormalization in Quantum Gravity near Two Dimensions"
0303038,"Gauge invariant reduction to the light-front"
9611126,"Convergence properties of the cluster expansion for equal-time Green functions in scalar theories"
0101029,"The Quantum Hall Fluid and Non-Commutative Chern Simons Theory"
9707086,"Modified similarity renormalization of Hamiltonians QED on the light front"
9901039,"Center Vortices, Nexuses, and the Georgi-Glashow Model"
0202198,"Braneworld Cosmology in (Anti)--de Sitter Einstein--Gauss--Bonnet--Maxwell Gravity"
9807101,"Black Holes in Two Dimensions"
9306002,"Boundary S-Matrix and Boundary State in Two-Dimensional Integrable Quantum Field Theory"
9409013,"Instabilities of Magnetically Charged Black Holes"
9305004,"QED effective action at finite temperature and density"
9402094,"Trigonometric R Matrices related to `Dilute Birman--Wenzl--Murakami Algebra"
9208018,"Gravity Theories with Lightlike Sources in D=3"
9502084,"QUANTUM CORRECTIONS AND EXTREMAL BLACK HOLES"
0208222,"Non-Abelian Monopoles, Vortices and Confinement"
9810005,"Harmonic Space Construction of the Quaternionic Taub-NUT metric"
0112009,"A Note on Holography on a Curved Brane"
9412178,"Vacuum polarization around a straight wire carrying a steady current"
0207247,"Radiation via Tunneling from a de Sitter Cosmological Horizon"
9905053,"The uses of Whitham hierarchies"
9811083,"Super Yang-Mills at Weak, Intermediate and Strong Coupling"
0205263,"Towards chaos criterion in quantum field theory"
9404091,"On Super-Liouville Operator Constructions"
0210185,"Magnetic charge, angular momentum and negative cosmological constant"
9203067,"Applications of W-algebras to BF theories, QCD and 4D Gravity"
9504159,"Extra Dirac Equations"
0106257,"On the n=4 Supersymmetry for the FRW Model"
9712217,"Physical fields and Clifford algebras II Neutrino field"
9811030,"Massive Fields of Arbitrary Half-Integer Spin in Constant Electromagnetic Field"
0112041,"Further Evidence for the Conformal Structure of a Schwarzschild Black Hole in an Algebraic Approach"
9708137,"Brane Creation in M(atrix) Theory"
9505161,"Physical States in Matter-Coupled Dilaton Gravity"
0002192,"A New Supersymmetric Compactification of Chiral IIB Supergravity"
9709100,"New Developments in the Continuous Renormalization Group"
9301126,"BFV--BRST Analysis of the Classical and Quantum q-deformations of the sl(2) Algebra"
9411115,"$appa$-Deformation of Poincare Superalgebra with Classical Lorentz Subalgebra and its Graded Bicrossproduct Structure"
9512046,"$N=2$ heterotic string threshold correction, $K3$ surface and generalized Kac-Moody superalgebra"
9912132,"Domain walls of gauged supergravity, M-branes, and algebraic curves"
9407152,"Superconformal current algebras and topological field theories"
9504111,"Discrete Heisenberg-Weyl Group and Modular Group"
9705050,"S-duality Invariant Perturbations in String Cosmology"
9512016,"Mirror Symmetry and the Type II String"
0104248,"A Brief Summary of the Group-Variation Equations"
0009244,"Partition Sums and Entropy Bounds in Weakly Coupled CFT"
9302041,"Comment on Gravity and the Poincare Group"
9608131,"(4,4) superfield supergravity"
9408060,"O(d,d;R) Deformations of Complex Structures and Extended Worldsheet Supersymmetry"
0012258,"Comments on the Thermodynamics of Little String Theory"
9708120,"Characters and modular properties of permutation orbifolds"
0201145,"Implications of Superconformal Symmetry for Interacting (2,0) Tensor Multiplets"
0205237,"Geometric Transformations and NCCS Theory in the Lowest Landau Level"
9311016,"Parity and Front-Form Quantization of Field Theories"
0210098,"The mass gap and vacuum energy of the Gross-Neveu model via the 2PPI expansion"
0009071,"Holography and the origin of anomalies"
9910061,"Vacuum Geometry"
0002140,"Two-Time Physics with gravitational and gauge field backgrounds"
0104217,"Wilsonian Renormalization Group and the Non-Commutative IR/UV Connection"
0101224,"The elliptic Gaudin system with spin"
9810015,"The large-N limit of QCD and the collective field of the Hitchin fibration"
9509051,"Mirror symmetry of elliptic curves and Ising model"
9708026,"Solitonic d-5 brane and Vortex on the World-Sheet"
0012083,"On the path integral representation for Wilson loops and the non-Abelian Stokes theorem II"
9311095,"Quantum supergroups of $GL(n|m)$ type: differential forms, Koszul complexes and Berezinians"
9607221,"An Analogue of Holstein-Primakoff and Dyson Realizations for Lie Superalgebras The Lie superalgebra sl(1/n)"
9706138,"Why two makes it more attractive than just with one or Bianchi class-A models and Reissner-Nordstrm Black Holes in Quantum N=2 Supergravity"
0008089,"Perturbative Noncommutative Quantum Gravity"
0105037,"Causality and radiatively induced CPT violation"
9611078,"Vector Casimir effect for a D-dimensional sphere"
9610027,"On the Equivalence between the Effective Potential and Zero-Point Energy"
9609122,"On Flux Quantization In M-Theory And The Effective Action"
0206057,"Intersecting S-Brane Solutions of D=11 Supergravity"
0003218,"Near-extremal correlators and vanishing supergravity couplings in AdS/CFT"
9404117,"Variational Formulation of Linear Time-Dependent Invariants"
9601152,"Excitations of D-strings, Entropy and Duality"
9801192,"Nonrelativistic Limit of the Scalar Chern-Simons Theory and the Aharonov-Bohm Scattering"
9609073,"Spontaneous Breaking of Extended Supersymmetry in Global and Local Theories"
0107005,"High Temperature Asymptotics in Terms of Heat Kernel Coefficients: Boundary Conditions with Spherical and Cylindrical Symmetries"
9804162,"Parity Conservation in Supersymmetric Vector-Like Theories"
9310036,"Bose-Einstein condensation for a self-interacting theory in curved spacetime"
9903167,"On the relation between Greens functions of the SUSY theory with and without soft terms"
9806018,"Supergravity and matrix theory do not disagree on multi-graviton scattering"
9510012,"Stabilization of 2D Quantum Gravity by branching interactions"
0101131,"Radiative corrections to the Casimir energy and effective field theory"
9610050,"The three-boson bound state in the massive Schwinger model"
9801205,"Open string - string junction transitions"
9709157,"Duality and the cosmological constant"
9404116,"On State Counting and Characters"
0210007,"Low energy dynamics from deformed conformal symmetry in quantum 4D N = 2 SCFTs"
9706027,"On a Lorentz covariant matrix regularization of membrane theories"
0104113,"Weyl multiplets of N=2 conformal supergravity in five Dimensions"
0203246,"Towards a Realistic Picture of CP Violation in Heterotic String Models"
0011149,"The metric and strong coupling limit of the M5-brane"
9810057,"Singular Non-Abelian Toda Theories"
0002104,"Superstring Theory on AdS_3 x G/H and Boundary N=3 Superconformal Symmetry"
9207047,"Schrodinger Equation for Particle with Friction"
0101192,"The non-abelian Born-Infeld action at order F^6"
9411083,"Local systems over complements of hyperplanes and the Kac-Kazhdan conditions for singular vectors"
0007085,"Geometrical Approach to the Gauge Field Mass Problem Possible Reasons for which the Higgs Bosons Are Not Observable"
9810051,"The large $N_c$ limit of four-point functions in N=4 super-Yang-Mills theory from anti-de Sitter Supergravity"
9806185,"Unambiguous probabilities in an eternally inflating universe"
9507160,"Singular BPS Saturated States and Enhanced Symmetries of Four-Dimensional N=4 Supersymmetric String Vacua"
9705115,"On the black hole unitarity issue"
9909102,"Rotating Kaluza-Klein Black Holes"
0207156,"Reheating from Tachyon Condensation"
0009026,"Gravitational Interaction of Higher Spin Massive Fields and String Theory"
0210263,"D-branes and the Standard Model"
9902124,"Berry phase for oscillating neutrinos"
9812024,"U-duality Twists and Possible Phase Transitions in 2+1D Supergravity"
0010068,"RG flows on the phase spaces and the $au$ functions for the generic Hamiltonian systems"
9903073,"The Bogoluibov Renormalization Group in Theoretical and Mathematical Physics"
9703134,"Duality Invariant Non-Extreme Black Holes in Toroidally Compactified String Theory"
9803236,"Vortex Solutions of a Fermion Maxwell-Chern-Simons Theory"
9508107,"Towards Mirror Symmetry as Duality for Two-Dimensional Abelian Gauge Theories"
0212018,"Spontaneous breaking of color in N=1 Super Yang-Mills theory without matter"
9607006,"Eikonal Approach to Planck Scale Physics"
0304212,"Heterotic string backgrounds and CP violation"
9704076,"N=2 Worldsheet Instantons Yield Cubic Self-Dual Yang-Mills"
9511200,"Gauging Conformal Algebras with Relations between the Generators"
9802181,"Minimal subtraction and the Callan-Symanzik equation"
0109005,"The Minimal Unitary Representation of E_8(8)"
9302085,"Difficulties of an Infrared Extension of Differential Renormalization"
0101102,"Noncommutative Gauge Theory on Fuzzy Sphere from Matrix Model"
9909019,"A comment on finite temperature correlations in integrable QFT"
9708166,"D-branes in Kazama-Suzuki Models"
9210155,"Additional symmetries of KP, Grassmannian, and the string equation II"
0207212,"Conformal Higher Spin Theory"
9506144,"11-Dimensional Supergravity Compactified on Calabi-Yau Threefolds"
9512184,"Black Hole Entropy: Off-Shell vs On-Shell"
9604082,"The Hamiltonian in an Aharonov-Bohm gauge field and its self-adjoint extensions"
0001124,"Lorentzian and Euclidean Quantum Gravity - Analytical and Numerical Results"
9902129,"Killing spinors and Supersymmetry on AdS"
9802174,"Consistency Conditions for Finite-Volume Partition Functions"
9503061,"Spinor vortices in non-relativistic Chern-Simons theory"
0209091,"Chronology Protection in Generalized Godel Spacetime"
9208054,"Continuum Limits of ``Induced QCD: Lessons of the Gaussian Model at d=1 and Beyond"
9203015,"Chiral Current Algebras in Three--Dimensional Bf--Theory with Boundary"
9509059,"The Quaternionic Dirac Lagrangian"
9702133,"Dual D-Brane Actions"
9603004,"General Matter Coupled N=2 Supergravity"
9504070,"OFF-SHELL (4,4) SUPERSYMMETRIC SIGMA MODELS WITH TORSION AS GAUGE THEORIES IN HARMONIC SUPERSPACE"
9609234,"Semi-classical stability of supergravity vacua"
0104223,"4D, N=1 Born-Infeld supergravity"
0005046,"Duality and Non-Commutative Gauge Theory"
9206096,"On Two-Current Realization of KP Hierarchy"
9212081,"Multi-Field Coset Space Realizations of $w_{1+nfty}$"
0204189,"From Big Bang to Big Crunch and Beyond"
9803088,"Heterotic Matrix theory with Wilson lines on the lightlike circle"
9711013,"Branes and Toric Geometry"
9608168,"Brans-Dicke Theory on $M_4imes Z_2$ Geometry"
9806044,"A Three-Family $SU(4)_c times SU(2)_w times U(1)$ Type I Vacuum"
9510046,"BRST invariant approach to quantum mechanical tunneling"
0301037,"Octonions and M-theory"
9504163,"Mean Field Description of the Fractional Quantum Hall Effect Near $u=1/(2k+1)$"
9306121,"Exact Solution for the Most General Minimally Coupled One Dimensional Lattice Gauge Theory"
0004154,"Two dimensional fractional supersymmetric conformal field theories and the two point functions"
9707205,"D-brane Analyses for BPS Mass Spectra and U-duality"
9911006,"Critical generation of soliton mode in a gauged O(3) sigma model with interpolating potential"
0105282,"Particle creation in an oscillating spherical cavity"
0203250,"Resummation and Higher Order Renormalization in 4D Quantum Gravity"
9411050,"Localization of $rak{u}$-modules I Intersection cohomology of real arrangements"
9609180,"Axially Symmetric Multisphalerons in Yang-Mills-Dilaton Theory"
9703005,"Singularities of Green functions of the products of the Laplace type operators"
9605013,"Hermitian Matrix Model with Plaquette Interaction"
9806016,"A Modular Invariant Partition Function for the Fivebrane"
9802148,"The heterotic prepotential from eleven dimensions"
0301079,"On different actions for the vacuum of bosonic string field theory"
0201099,"Use of Nilpotent weights in Logarithmic Conformal Field Theories"
0001087,"The commutativity principle and lagrangian symmetries"
9604048,"Generalised Raychaudhuri equations for strings in the presence of an antisymmetric tensor field"
0008103,"5D Actions for 6D Self-Dual Tensor Field Theory"
9806108,"Multi-Body Interactions of D-Particles in Supergravity and Matrix Theory"
0102044,"Perturbative Analysis of the Seiberg-Witten Map"
9706107,"Target Space Duality in Noncommutative Geometry"
9601096,"Geometry and Duality in Supersymmetric sigma-Models"
9211057,"Black hole formation in $c=1$ String Field Theory"
0007167,"The FSUSY Hamiltonian in the connexion with the Chern-Simons gauge theory"
9502019,"A Technique for generating Feynman Diagrams"
9202084,"Cocycle Properties of String Theories on Orbifolds"
9509082,"Relativistic SUSY QM as Deformed SUSY QM"
0006149,"Gravitational Couplings for y-Gop-Planes"
9803011,"Non-abelian gauge theories as a consequence of perturbative quantum gauge invariance"
9501071,"Les Houches Lectures on Black Holes"
0010004,"A Dynamical Brane in the Gravitational Dual of ${al N}=2$ $Sp(N)$ Superconformal Field Theory"
0210077,"Ghost condensates in Yang-Mills theories in the Landau gauge"
9412233,"Generalized Pauli-Villars regularization for undoubled lattice fermions"
9607092,"Compactification of Tensionless String Theories"
0101012,"Black Uniqueness Theorems"
0005165,"D-Branes and their Absorptivity in Born-Infeld Theory"
9512054,"Anomalous Magnetic Moment of Anyons in three dimensional $CP^{N-1}$ Model"
0207030,"Uniting Gross-Neveu and Massive Schwinger Models"
0103035,"Some solutions of linearized 5-d gravity with brane"
9810120,"The Role of Conformal Symmetry in Abelian Bosonization of the Massive Thirring Model"
0108041,"A new approach to the complex-action problem and its application to a nonperturbative study of superstring theory"
0006229,"Nontopological Finite Temperature Induced Fermion Number"
9507113,"Non-perturbative monodromies in N=2 heterotic string vacua"
9206019,"Transmutation of Pure 2-D Supergravity Into Topological 2-D Gravity and Other Conformal Theories"
9409166,"Grassmannian Sigma Models and Topological-Antitopological Fusion"
9606034,"Dimensionless Coupling of Superstrings to Supersymmetric Gauge Theories and Scale Invariant Superstring Actions"
9301132,"On the Supersymplectic Homogeneous Superspace Underlying the OSp(1/2) Coherent States"
9408133,"Solitons and Helices: The Search for a Math-Physics Bridge"
9312195,"Solutions of quantum Yang-Baxter equation related to $U_q (gl(2))$ algebra and associated integrable lattice models"
0107131,"String Theory on AdS_3/Z_N"
9708078,"Introduction to D-branes"
0211086,"On the Moduli Space of SU(3) Seiberg-Witten Theory with Matter"
